SessionID,ProfileName,IsOptimized,Timestamp,EventType,Payload,participant_id
5,Optimized ,True,139.7014,gaze_sample,"{""target"": ""gate-lasers (1)""}",5
5,Optimized ,True,139.8124,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.39,1.29,1.60"",""l"": ""34.83,0.84,1.82"",""r"": ""34.82,0.77,1.69""}",5
5,Optimized ,True,139.8124,gaze_sample,"{""target"": ""gate-lasers (1)""}",5
5,Optimized ,True,139.9235,gaze_sample,"{""target"": ""gate-lasers (1)""}",5
5,Optimized ,True,140.0206,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.79,1.29,1.30"",""l"": ""34.95,0.84,1.77"",""r"": ""35.03,0.76,1.66""}",5
5,Optimized ,True,140.0344,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.1458,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.2288,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.29,1.29,1.38"",""l"": ""35.46,0.84,1.84"",""r"": ""35.55,0.76,1.73""}",5
5,Optimized ,True,140.2568,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.3677,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.4374,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.79,1.29,1.48"",""l"": ""35.97,0.84,1.94"",""r"": ""36.05,0.77,1.84""}",5
5,Optimized ,True,140.4788,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.5901,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.6453,head_tracking,"{""input_type"": ""Controller"",""h"": ""36.14,1.29,1.59"",""l"": ""36.32,0.84,2.05"",""r"": ""36.41,0.77,1.94""}",5
5,Optimized ,True,140.701,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.8123,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,140.8538,head_tracking,"{""input_type"": ""Controller"",""h"": ""36.14,1.29,1.59"",""l"": ""36.32,0.84,2.05"",""r"": ""36.41,0.76,1.94""}",5
5,Optimized ,True,140.9232,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,141.0346,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,141.062,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.71,1.29,1.31"",""l"": ""35.90,0.84,1.77"",""r"": ""35.98,0.76,1.67""}",5
5,Optimized ,True,141.1453,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.2574,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.2703,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.34,1.29,0.95"",""l"": ""35.54,0.84,1.40"",""r"": ""35.63,0.76,1.30""}",5
5,Optimized ,True,141.3674,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.4784,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.4784,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.19,1.28,0.45"",""l"": ""35.41,0.84,0.90"",""r"": ""35.49,0.76,0.80""}",5
5,Optimized ,True,141.5896,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.6867,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.02,1.28,-0.02"",""l"": ""35.23,0.84,0.42"",""r"": ""35.32,0.76,0.31""}",5
5,Optimized ,True,141.7005,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.8117,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,141.8949,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.55,1.16,-0.24"",""l"": ""34.76,0.71,0.20"",""r"": ""34.85,0.64,0.10""}",5
5,Optimized ,True,141.9227,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,142.0347,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,142.1032,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.13,1.28,-0.53"",""l"": ""34.34,0.83,-0.09"",""r"": ""34.43,0.76,-0.20""}",5
5,Optimized ,True,142.1448,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.2556,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.3113,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.94,1.28,-1.01"",""l"": ""34.15,0.83,-0.57"",""r"": ""34.24,0.76,-0.67""}",5
5,Optimized ,True,142.3674,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.4777,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.5192,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.90,1.28,-1.53"",""l"": ""34.12,0.83,-1.09"",""r"": ""34.20,0.76,-1.19""}",5
5,Optimized ,True,142.5887,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.6998,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.7274,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.86,1.28,-2.04"",""l"": ""34.08,0.83,-1.61"",""r"": ""34.17,0.76,-1.71""}",5
5,Optimized ,True,142.8109,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.9219,gaze_sample,"{""target"": ""template-wall-detail-a""}",5
5,Optimized ,True,142.9358,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.56,1.28,-2.05"",""l"": ""33.77,0.83,-1.61"",""r"": ""33.86,0.76,-1.72""}",5
5,Optimized ,True,143.0332,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.1455,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.59,1.29,-1.56"",""l"": ""33.79,0.83,-1.12"",""r"": ""33.88,0.76,-1.22""}",5
5,Optimized ,True,143.1455,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.2557,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.3527,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.96,1.29,-1.21"",""l"": ""34.14,0.83,-0.77"",""r"": ""34.23,0.76,-0.87""}",5
5,Optimized ,True,143.3667,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.4779,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,143.5615,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.46,1.36,-1.05"",""l"": ""34.64,0.90,-0.60"",""r"": ""34.72,0.83,-0.71""}",5
5,Optimized ,True,143.5894,gaze_sample,"{""target"": ""Sci-fi platform-fbx (1)""}",5
5,Optimized ,True,143.7,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.7694,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.73,1.93,-1.02"",""l"": ""34.89,1.47,-0.57"",""r"": ""34.98,1.40,-0.67""}",5
5,Optimized ,True,143.8113,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.9224,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,143.9782,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.69,1.91,-0.96"",""l"": ""34.85,1.45,-0.50"",""r"": ""34.93,1.38,-0.60""}",5
5,Optimized ,True,144.0333,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.1446,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.1865,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.32,1.57,-0.59"",""l"": ""34.48,1.11,-0.13"",""r"": ""34.57,1.04,-0.23""}",5
5,Optimized ,True,144.256,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.3674,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.395,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.14,1.29,-0.16"",""l"": ""34.29,0.83,0.30"",""r"": ""34.37,0.76,0.20""}",5
5,Optimized ,True,144.4785,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.5794,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.6086,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.57,1.29,0.16"",""l"": ""34.71,0.83,0.62"",""r"": ""34.79,0.76,0.52""}",5
5,Optimized ,True,144.6898,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.8013,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,144.8152,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.05,1.29,0.36"",""l"": ""35.18,0.83,0.83"",""r"": ""35.27,0.76,0.73""}",5
5,Optimized ,True,144.9042,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.0063,gaze_sample,"{""target"": ""gate-lasers (1)""}",5
5,Optimized ,True,145.0195,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.54,1.29,0.53"",""l"": ""35.66,0.83,1.00"",""r"": ""35.75,0.76,0.90""}",5
5,Optimized ,True,145.1155,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.2255,head_tracking,"{""input_type"": ""Controller"",""h"": ""35.25,1.29,0.43"",""l"": ""35.13,0.83,-0.04"",""r"": ""35.05,0.76,0.06""}",5
5,Optimized ,True,145.2255,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.3365,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.4337,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.76,1.29,0.26"",""l"": ""34.64,0.83,-0.21"",""r"": ""34.56,0.76,-0.12""}",5
5,Optimized ,True,145.4476,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.5587,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.6421,head_tracking,"{""input_type"": ""Controller"",""h"": ""34.29,1.29,0.06"",""l"": ""34.16,0.83,-0.41"",""r"": ""34.08,0.76,-0.32""}",5
5,Optimized ,True,145.6701,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.781,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,145.8504,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.80,1.29,-0.09"",""l"": ""33.66,0.83,-0.56"",""r"": ""33.58,0.76,-0.46""}",5
5,Optimized ,True,145.8922,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,146.0039,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,146.0603,head_tracking,"{""input_type"": ""Controller"",""h"": ""33.29,1.29,0.01"",""l"": ""33.15,0.83,-0.46"",""r"": ""33.07,0.76,-0.36""}",5
5,Optimized ,True,146.1147,gaze_sample,"{""target"": ""room-large-variation""}",5
5,Optimized ,True,146.2258,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,146.2677,head_tracking,"{""input_type"": ""Controller"",""h"": ""32.79,1.29,0.07"",""l"": ""32.64,0.83,-0.39"",""r"": ""32.55,0.76,-0.29""}",5
5,Optimized ,True,146.3375,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,146.4482,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,146.4758,head_tracking,"{""input_type"": ""Controller"",""h"": ""32.37,1.29,-0.14"",""l"": ""32.21,0.83,-0.60"",""r"": ""32.13,0.76,-0.50""}",5
5,Optimized ,True,146.559,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,146.6705,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,146.6845,head_tracking,"{""input_type"": ""Controller"",""h"": ""32.31,1.29,-0.65"",""l"": ""32.15,0.83,-1.11"",""r"": ""32.07,0.76,-1.01""}",5
5,Optimized ,True,146.7819,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,146.893,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.98,1.29,-1.03"",""l"": ""31.83,0.83,-1.49"",""r"": ""31.74,0.76,-1.39""}",5
5,Optimized ,True,146.893,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,147.0039,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,147.1013,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.54,1.29,-1.31"",""l"": ""31.39,0.83,-1.77"",""r"": ""31.30,0.76,-1.67""}",5
5,Optimized ,True,147.1163,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,147.2265,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,147.3099,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.12,1.29,-1.61"",""l"": ""30.96,0.83,-2.07"",""r"": ""30.88,0.77,-1.97""}",5
5,Optimized ,True,147.3377,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,147.4486,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,147.5182,head_tracking,"{""input_type"": ""Controller"",""h"": ""30.76,1.29,-1.98"",""l"": ""30.60,0.83,-2.44"",""r"": ""30.52,0.76,-2.34""}",5
5,Optimized ,True,147.5598,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,147.6713,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,147.7264,head_tracking,"{""input_type"": ""Controller"",""h"": ""30.60,1.29,-2.48"",""l"": ""30.44,0.83,-2.93"",""r"": ""30.35,0.77,-2.83""}",5
5,Optimized ,True,147.7825,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,147.8929,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,147.9348,head_tracking,"{""input_type"": ""Controller"",""h"": ""30.26,1.29,-2.87"",""l"": ""30.10,0.83,-3.32"",""r"": ""30.01,0.77,-3.22""}",5
5,Optimized ,True,148.0046,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.1154,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.1434,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.78,1.29,-3.07"",""l"": ""29.62,0.83,-3.52"",""r"": ""29.53,0.77,-3.42""}",5
5,Optimized ,True,148.2266,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.3379,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.3518,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.31,1.29,-3.27"",""l"": ""29.15,0.83,-3.72"",""r"": ""29.06,0.77,-3.62""}",5
5,Optimized ,True,148.449,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.5603,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.34,1.29,-3.75"",""l"": ""29.17,0.83,-4.19"",""r"": ""29.08,0.76,-4.09""}",5
5,Optimized ,True,148.5603,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.6715,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,148.7684,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.68,1.29,-4.14"",""l"": ""29.51,0.83,-4.59"",""r"": ""29.42,0.76,-4.49""}",5
5,Optimized ,True,148.7825,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,148.8933,gaze_sample,"{""target"": ""Sci-fi platform-fbx (6)""}",5
5,Optimized ,True,148.9769,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.57,1.29,-4.62"",""l"": ""29.40,0.83,-5.07"",""r"": ""29.32,0.76,-4.96""}",5
5,Optimized ,True,149.0046,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,149.1156,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,149.1849,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.28,1.28,-5.05"",""l"": ""29.11,0.83,-5.50"",""r"": ""29.03,0.76,-5.40""}",5
5,Optimized ,True,149.2268,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,149.338,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,149.3936,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.18,1.28,-5.55"",""l"": ""29.00,0.83,-6.00"",""r"": ""28.92,0.76,-5.89""}",5
5,Optimized ,True,149.4493,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,149.5602,gaze_sample,"{""target"": ""gate-lasers""}",5
5,Optimized ,True,149.6018,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.22,1.28,-6.07"",""l"": ""29.04,0.83,-6.51"",""r"": ""28.95,0.76,-6.41""}",5
5,Optimized ,True,149.6715,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,149.7825,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,149.8102,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.24,1.28,-6.59"",""l"": ""29.06,0.83,-7.03"",""r"": ""28.98,0.76,-6.93""}",5
5,Optimized ,True,149.8934,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,150.0046,gaze_sample,"{""target"": ""gate-door (1)""}",5
5,Optimized ,True,150.0185,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.42,1.29,-7.05"",""l"": ""29.24,0.83,-7.49"",""r"": ""29.15,0.76,-7.39""}",5
5,Optimized ,True,150.1156,gaze_sample,"{""target"": ""gate-door (1)""}",5
5,Optimized ,True,150.2271,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.58,1.29,-7.53"",""l"": ""29.40,0.83,-7.97"",""r"": ""29.31,0.76,-7.87""}",5
5,Optimized ,True,150.2271,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,150.3382,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,150.4355,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.53,1.28,-8.04"",""l"": ""29.36,0.84,-8.48"",""r"": ""29.28,0.76,-8.38""}",5
5,Optimized ,True,150.4495,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,150.5607,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,150.644,head_tracking,"{""input_type"": ""Controller"",""h"": ""29.22,1.28,-8.46"",""l"": ""29.06,0.84,-8.90"",""r"": ""28.98,0.76,-8.81""}",5
5,Optimized ,True,150.6719,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,150.7828,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,150.8524,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.88,1.28,-8.86"",""l"": ""28.72,0.84,-9.30"",""r"": ""28.64,0.76,-9.20""}",5
5,Optimized ,True,150.8943,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.0056,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.0608,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.69,1.28,-9.33"",""l"": ""28.52,0.84,-9.77"",""r"": ""28.44,0.76,-9.67""}",5
5,Optimized ,True,151.1163,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.2274,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.2692,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.62,1.28,-9.84"",""l"": ""28.45,0.84,-10.28"",""r"": ""28.37,0.76,-10.19""}",5
5,Optimized ,True,151.3385,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.45,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.4776,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.35,1.28,-10.28"",""l"": ""28.18,0.84,-10.73"",""r"": ""28.10,0.76,-10.63""}",5
5,Optimized ,True,151.5605,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.6719,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.6859,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.12,1.28,-10.72"",""l"": ""27.95,0.84,-11.17"",""r"": ""27.87,0.76,-11.07""}",5
5,Optimized ,True,151.7829,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.8942,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,151.8942,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.39,1.28,-11.16"",""l"": ""28.22,0.84,-11.60"",""r"": ""28.14,0.76,-11.51""}",5
5,Optimized ,True,152.0054,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.1027,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.38,1.28,-11.67"",""l"": ""28.21,0.84,-12.11"",""r"": ""28.13,0.76,-12.01""}",5
5,Optimized ,True,152.1172,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.228,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.3114,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.14,1.28,-12.13"",""l"": ""27.97,0.86,-12.57"",""r"": ""27.89,0.76,-12.47""}",5
5,Optimized ,True,152.3391,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.4503,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.5197,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.90,1.28,-12.59"",""l"": ""27.72,0.85,-13.03"",""r"": ""27.65,0.76,-12.93""}",5
5,Optimized ,True,152.5612,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.6725,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.7281,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.67,1.29,-13.06"",""l"": ""27.50,0.85,-13.50"",""r"": ""27.42,0.76,-13.40""}",5
5,Optimized ,True,152.7837,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.8956,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,152.9362,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.40,1.29,-13.48"",""l"": ""27.22,0.85,-13.94"",""r"": ""27.14,0.77,-13.84""}",5
5,Optimized ,True,153.0057,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.1168,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.1446,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.12,1.29,-13.92"",""l"": ""26.93,0.85,-14.37"",""r"": ""26.85,0.77,-14.27""}",5
5,Optimized ,True,153.228,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.3392,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.3531,head_tracking,"{""input_type"": ""Controller"",""h"": ""26.84,1.29,-14.36"",""l"": ""26.65,0.85,-14.81"",""r"": ""26.57,0.77,-14.71""}",5
5,Optimized ,True,153.4503,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.5613,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.5613,head_tracking,"{""input_type"": ""Controller"",""h"": ""26.63,1.29,-14.83"",""l"": ""26.44,0.85,-15.28"",""r"": ""26.36,0.77,-15.18""}",5
5,Optimized ,True,153.6724,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.7698,head_tracking,"{""input_type"": ""Controller"",""h"": ""26.78,1.29,-15.31"",""l"": ""26.60,0.84,-15.76"",""r"": ""26.52,0.77,-15.66""}",5
5,Optimized ,True,153.7847,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,153.8944,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,153.9789,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.03,1.29,-15.49"",""l"": ""26.84,0.84,-15.94"",""r"": ""26.76,0.77,-15.84""}",5
5,Optimized ,True,154.0057,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.117,gaze_sample,"{""target"": ""P_R_H Battery (2)""}",5
5,Optimized ,True,154.1864,interaction,"{""item"": ""P_R_H Battery (2)"", ""action"": ""grab""}",5
5,Optimized ,True,154.1864,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.02,1.29,-15.48"",""l"": ""26.84,0.85,-15.93"",""r"": ""26.76,0.77,-15.84""}",5
5,Optimized ,True,154.228,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.3393,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.3946,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.01,1.29,-15.48"",""l"": ""26.84,0.84,-15.93"",""r"": ""26.76,0.77,-15.84""}",5
5,Optimized ,True,154.4502,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.5613,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.6028,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.01,1.29,-15.49"",""l"": ""26.84,0.85,-15.93"",""r"": ""26.76,0.76,-15.84""}",5
5,Optimized ,True,154.6723,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.7833,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,154.8113,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.18,1.29,-15.28"",""l"": ""27.00,0.85,-15.73"",""r"": ""26.92,0.76,-15.63""}",5
5,Optimized ,True,154.8943,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,155.0058,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,155.0195,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.49,1.29,-14.86"",""l"": ""27.31,0.85,-15.31"",""r"": ""27.23,0.76,-15.21""}",5
5,Optimized ,True,155.1166,gaze_sample,"{""target"": ""P_R_H Battery (1)""}",5
5,Optimized ,True,155.228,head_tracking,"{""input_type"": ""Controller"",""h"": ""27.80,1.29,-14.44"",""l"": ""27.61,0.85,-14.88"",""r"": ""27.53,0.76,-14.78""}",5
5,Optimized ,True,155.228,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,155.3387,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,155.4359,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.19,1.28,-14.10"",""l"": ""28.00,0.85,-14.54"",""r"": ""27.92,0.76,-14.44""}",5
5,Optimized ,True,155.4498,gaze_sample,"{""target"": ""room-small""}",5
5,Optimized ,True,155.5609,gaze_sample,"{""target"": ""gate-door (1)""}",5
5,Optimized ,True,155.6443,head_tracking,"{""input_type"": ""Controller"",""h"": ""28.63,1.28,-13.82"",""l"": ""28.44,0.85,-14.26"",""r"": ""28.35,0.76,-14.16""}",5
